surprisal,sentence,sentence_type,spillover_position,token,token_number,sentence_number
7.788751602172852,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, because,6,164
2.4812686443328857,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, it,7,164
3.349850654602051,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, is,8,164
9.675804138183594,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, never,9,164
6.332364559173584,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, satisfied,10,164
1.416198492050171,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after,.,11,164
13.707082748413086,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, feels,0,165
16.482952117919922,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, greed,1,165
3.515942096710205,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, is,2,165
7.711209297180176,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, like,3,165
2.014030694961548,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, a,4,165
13.147733688354492,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, buzz,5,165
5.623273849487305,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after,ard,6,165
8.449801445007324,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, because,7,165
2.361476182937622,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, it,8,165
3.79807448387146,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, is,9,165
9.031476020812988,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, never,10,165
5.482350826263428,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after, satisfied,11,165
1.2618427276611328,Jane feels greed is like a buzzard because it is never satisfied.,simile,spillover after,.,12,165
5.494843006134033,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, it,0,166
2.6430766582489014,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, is,1,166
10.06125545501709,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, never,2,166
10.87273120880127,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, satisfied,3,166
1.624428629875183,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before,",",4,166
17.711959838867188,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, Jane,5,166
10.080997467041016,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, feels,6,166
15.032973289489746,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, greed,7,166
6.010179042816162,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, is,8,166
3.7338571548461914,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, a,9,166
15.545114517211914,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before, buzz,10,166
7.534764289855957,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before,ard,11,166
2.8987691402435303,"Because it is never satisfied, Jane feels greed is a buzzard.",metaphor,spillover before,.,12,166
5.494843006134033,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, it,0,167
2.6430766582489014,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, is,1,167
10.06125545501709,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, never,2,167
10.87273120880127,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, satisfied,3,167
1.624428629875183,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before,",",4,167
17.711959838867188,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, Jane,5,167
10.080997467041016,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, feels,6,167
15.032973289489746,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, greed,7,167
6.010179042816162,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, is,8,167
8.521788597106934,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, like,9,167
2.1515607833862305,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, a,10,167
13.303524017333984,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before, buzz,11,167
5.677633285522461,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before,ard,12,167
2.6275644302368164,"Because it is never satisfied, Jane feels greed is like a buzzard.",simile,spillover before,.,13,167
10.888870239257812,Tim says health is glass because it can be fragile.,metaphor,spillover after, says,0,168
15.004197120666504,Tim says health is glass because it can be fragile.,metaphor,spillover after, health,1,168
5.561527252197266,Tim says health is glass because it can be fragile.,metaphor,spillover after, is,2,168
20.50198745727539,Tim says health is glass because it can be fragile.,metaphor,spillover after, glass,3,168
7.685661792755127,Tim says health is glass because it can be fragile.,metaphor,spillover after, because,4,168
1.5396971702575684,Tim says health is glass because it can be fragile.,metaphor,spillover after, it,5,168
4.821216583251953,Tim says health is glass because it can be fragile.,metaphor,spillover after, can,6,168
2.2003958225250244,Tim says health is glass because it can be fragile.,metaphor,spillover after, be,7,168
10.355999946594238,Tim says health is glass because it can be fragile.,metaphor,spillover after, fragile,8,168
1.4119236469268799,Tim says health is glass because it can be fragile.,metaphor,spillover after,.,9,168
10.888870239257812,Tim says health is like glass because it can be fragile.,simile,spillover after, says,0,169
15.004197120666504,Tim says health is like glass because it can be fragile.,simile,spillover after, health,1,169
